Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O 
154 7000.00 1131.93 65.881960 47.768 0.854637 20.2413 1.48338 0 7.90363 0.274503 4.6164 0 0 8.48889 2.65782 0.939076 0.153947 4.61841
126 1000.00 1142.34 95.189670 49.3876 0.735185 15.6733 1.87696 0 6.58781 0.182114 7.50299 0 0 12.5203 1.89656 0.649946 0.106549 2.88065
155 7000.00 1129.93 65.455514 47.758 0.854872 20.3311 1.48234 0 7.91058 0.276292 4.5454 0 0 8.4191 2.67368 0.945194 0.15495 4.6485
145 10000.00 1169.55 64.193496 47.4292 0.886128 20.492 1.32579 0 8.09124 0.284393 4.31467 0 0 8.61126 2.70363 0.963777 0.157996 4.73988
154 4000.00 1102.55 70.529722 48.5569 0.802632 19.378 1.67213 0 7.47772 0.249399 4.82837 0 0 9.18968 2.51003 0.877193 0.143802 4.31406
127 1000.00 1140.34 95.038117 49.4026 0.736358 15.6983 1.87767 0 6.57856 0.182056 7.44235 0 0 12.5395 1.89959 0.650983 0.106718 2.88525
156 7000.00 1127.93 65.036095 47.7486 0.854978 20.4201 1.48126 0 7.91715 0.278073 4.47514 0 0 8.34955 2.68947 0.95129 0.155949 4.67848
146 10000.00 1167.56 63.787808 47.4183 0.886812 20.5782 1.32463 0 8.09819 0.286202 4.24513 0 0 8.54467 2.71902 0.969906 0.159001 4.77003
155 4000.00 1100.55 70.046889 48.5519 0.802145 19.47 1.67145 0 7.48738 0.251118 4.75789 0 0 9.11008 2.52617 0.88324 0.144793 4.3438
128 1000.00 1138.33 94.887639 49.4176 0.737525 15.7232 1.87837 0 6.56923 0.181997 7.38206 0 0 12.5587 1.9026 0.652015 0.106888 2.88982
157 7000.00 1125.93 64.623565 47.7397 0.854952 20.5083 1.48015 0 7.92333 0.279849 4.40562 0 0 8.28024 2.70519 0.957363 0.156945 4.70834
147 10000.00 1165.56 63.388736 47.4078 0.887376 20.6636 1.32345 0 8.10479 0.288004 4.17635 0 0 8.47826 2.73434 0.976012 0.160002 4.80006
129 1000.00 1136.33 94.738228 49.4325 0.738689 15.748 1.87906 0 6.55981 0.181936 7.32212 0 0 12.5778 1.9056 0.653043 0.107056 2.89438
156 4000.00 1098.54 69.572263 48.5474 0.801511 19.5613 1.67073 0 7.49662 0.252831 4.68808 0 0 9.03082 2.54224 0.889265 0.145781 4.37343
158 7000.00 1123.93 64.217789 47.7314 0.854796 20.5958 1.47902 0 7.92914 0.281617 4.33683 0 0 8.21119 2.72083 0.963412 0.157936 4.73809
130 1000.00 1134.33 94.589873 49.4474 0.739847 15.7727 1.87974 0 6.5503 0.181873 7.26253 0 0 12.5968 1.90859 0.654068 0.107224 2.89892
159 7000.00 1121.93 63.818633 47.7235 0.854507 20.6825 1.47785 0 7.93457 0.283378 4.26879 0 0 8.14238 2.73638 0.969438 0.158924 4.767737
160 7000.00 1119.93 63.425970 47.7163 0.854085 20.7685 1.47666 0 7.93962 0.285133 4.20148 0 0 8.07384 2.75187 0.975439 0.159908 4.79724
131 1000.00 1132.33 94.442563 49.4623 0.741001 15.7973 1.8804 0 6.5407 0.181809 7.20328 0 0 12.6158 1.91157 0.655088 0.107391 2.90344
158 4000.00 1094.53 68.646962 48.5401 0.799796 19.7415 1.66916 0 7.51382 0.256239 4.55051 0 0 8.87332 2.57416 0.901252 0.147746 4.43238
149 10000.00 1161.56 62.609917 47.3885 0.888147 20.8321 1.32101 0 8.11693 0.291586 4.04108 0 0 8.34605 2.76474 0.988153 0.161992 4.85977
161 7000.00 1117.93 63.039671 47.7095 0.85353 20.8537 1.47543 0 7.9443 0.28688 4.13492 0 0 8.00556 2.76727 0.981417 0.160888 4.82664
159 4000.00 1092.53 68.195966 48.5373 0.798715 19.8305 1.66831 0 7.52179 0.257934 4.48275 0 0 8.79509 2.59002 0.907212 0.148723 4.4617
150 10000.00 1159.57 62.229918 47.3796 0.888352 20.9152 1.31975 0 8.12249 0.293367 3.97459 0 0 8.28025 2.77981 0.994187 0.162981 4.88944
132 1000.00 1130.32 94.296290 49.4771 0.742151 15.8218 1.88106 0 6.53102 0.181744 7.14438 0 0 12.6346 1.91453 0.656104 0.107558 2.90794
160 4000.00 1090.52 67.752532 48.535 0.797483 19.9188 1.66742 0 7.52935 0.259622 4.41567 0 0 8.71721 2.6058 0.913149 0.149697 4.4909
162 7000.00 1115.93 62.659615 47.7033 0.852841 20.9381 1.47419 0 7.94862 0.28862 4.06909 0 0 7.93755 2.78259 0.987369 0.161864 4.85591
161 4000.00 1088.52 67.316510 48.5332 0.7961 20.0063 1.6665 0 7.53649 0.261303 4.34928 0 0 8.63968 2.6215 0.919064 0.150666 4.51999
163 7000.00 1113.93 62.285680 47.6975 0.852017 21.0218 1.47291 0 7.95256 0.290353 4.004 0 0 7.8698 2.79783 0.993297 0.162836 4.885075
152 10000.00 1155.57 61.488126 47.3633 0.888401 21.0792 1.31717 0 8.13256 0.296906 3.84388 0 0 8.1493 2.80971 1.00618 0.164948 4.94843
162 4000.00 1086.52 66.887753 48.5319 0.794566 20.093 1.66554 0 7.54321 0.262978 4.28358 0 0 8.56252 2.63713 0.924955 0.151632 4.54896
164 7000.00 1111.93 61.917749 47.6924 0.851058 21.1047 1.47161 0 7.95615 0.292078 3.93965 0 0 7.80233 2.81298 0.999199 0.163803 4.9141
153 10000.00 1153.58 61.126098 47.356 0.888244 21.16 1.31585 0 8.13709 0.298664 3.77966 0 0 8.08415 2.82454 1.01214 0.165925 4.97774
163 4000.00 1084.51 66.466116 48.5312 0.792879 20.179 1.66454 0 7.54952 0.264647 4.21857 0 0 8.48571 2.65269 0.930823 0.152594 4.57782
154 10000.00 1151.58 60.769828 47.3491 0.887964 21.2401 1.3145 0 8.14128 0.300415 3.71619 0 0 8.01924 2.83928 1.01807 0.166897 5.00692
164 4000.00 1082.51 66.051460 48.531 0.791041 20.2642 1.66351 0 7.55543 0.266308 4.15425 0 0 8.40927 2.66817 0.936666 0.153552 4.60656
135 1000.00 1124.32 91.077465 49.4472 0.753161 16.2293 1.88743 0 6.61346 0.188167 6.8386 0 0 12.3069 1.97878 0.679292 0.111359 2.96627
155 10000.00 1149.58 60.419205 47.3428 0.887563 21.3195 1.31314 0 8.14514 0.302159 3.65348 0 0 7.95455 2.85393 1.02398 0.167866 5.03598
166 7000.00 1107.93 61.199440 47.6835 0.848732 21.2682 1.46895 0 7.96224 0.295506 3.81316 0 0 7.66821 2.84305 1.01093 0.165726 4.97177
165 4000.00 1080.50 65.643650 48.5314 0.789049 20.3487 1.66244 0 7.56093 0.267962 4.09062 0 0 8.3332 2.68357 0.942485 0.154506 4.63517
156 10000.00 1147.58 60.074119 47.3369 0.88704 21.398 1.31176 0 8.14866 0.303894 3.59151 0 0 7.8901 2.86851 1.02986 0.16883 5.06491885
157 10000.00 1145.59 59.734464 47.3315 0.886394 21.4759 1.31036 0 8.15185 0.305622 3.53029 0 0 7.82589 2.88299 1.03572 0.16979 5.09371
167 7000.00 1105.93 60.848839 47.6799 0.847365 21.3488 1.46758 0 7.96475 0.297209 3.75102 0 0 7.60157 2.85796 1.01675 0.166681 5.00042
166 4000.00 1078.50 65.242551 48.5322 0.786903 20.4324 1.66134 0 7.56603 0.26961 4.02768 0 0 8.25749 2.69889 0.94828 0.155456 4.66367
158 10000.00 1143.59 59.400134 47.3267 0.885625 21.5529 1.30894 0 8.15471 0.307342 3.4698 0 0 7.76192 2.89739 1.04155 0.170746 5.12237
138 1000.00 1118.31 87.907318 49.4366 0.763256 16.6533 1.89303 0 6.69541 0.194953 6.52631 0 0 11.9676 2.04649 0.703789 0.115375 3.00392
168 7000.00 1103.93 60.503797 47.6767 0.84586 21.4287 1.46619 0 7.96691 0.298904 3.68961 0 0 7.53521 2.87278 1.02255 0.167631 5.02894
167 4000.00 1076.49 64.848035 48.5336 0.784604 20.5153 1.66022 0 7.57073 0.27125 3.96544 0 0 8.18217 2.71414 0.954049 0.156401 4.69204
159 10000.00 1141.59 59.071029 47.3223 0.884734 21.6292 1.3075 0 8.15725 0.309055 3.41006 0 0 7.69819 2.9117 1.04735 0.171697 5.15091
139 1000.00 1116.31 86.908183 49.435 0.766212 16.7916 1.89455 0 6.72109 0.197194 6.4247 0 0 11.8558 2.06881 0.71188 0.116702 3.01641
169 7000.00 1101.94 60.164209 47.6741 0.844217 21.5078 1.46478 0 7.96873 0.300591 3.62894 0 0 7.46914 2.88752 1.02832 0.168577 5.05732
160 10000.00 1139.60 58.747046 47.3184 0.883718 21.7048 1.30604 0 8.15947 0.310759 3.35106 0 0 7.63472 2.92592 1.05313 0.172644 5.17932
170 7000.00 1099.94 59.829971 47.6719 0.842436 21.5861 1.46335 0 7.9702 0.30227 3.569 0 0 7.40336 2.90217 1.03407 0.169519 5.08557
169 4000.00 1072.49 64.078247 48.5379 0.779544 20.679 1.65787 0 7.57894 0.274509 3.84304 0 0 8.03265 2.74438 0.96551 0.15828 4.74841888
161 10000.00 1137.60 58.428090 47.315 0.882579 21.7796 1.30457 0 8.16136 0.312456 3.29279 0 0 7.5715 2.94006 1.05888 0.173586 5.20759
171 7000.00 1097.94 59.500984 47.6703 0.840517 21.6637 1.4619 0 7.97133 0.303941 3.50978 0 0 7.33787 2.91673 1.03978 0.170456 5.11369
141 1000.00 1112.30 84.989748 49.4346 0.771508 17.0639 1.89712 0 6.77003 0.201645 6.22515 0 0 11.6344 2.11309 0.727949 0.119336 3.04132
170 4000.00 1070.48 63.702732 48.5408 0.776782 20.7596 1.65665 0 7.58246 0.276127 3.78289 0 0 7.95846 2.75938 0.971201 0.159213 4.7764
172 7000.00 1095.94 59.177149 47.6691 0.838458 21.7405 1.46043 0 7.97212 0.305605 3.4513 0 0 7.27268 2.93121 1.04547 0.171389 5.14168
162 10000.00 1135.60 58.114065 47.312 0.881316 21.8537 1.30309 0 8.16294 0.314144 3.23525 0 0 7.50854 2.95411 1.0646 0.174524 5.23573
171 4000.00 1068.48 63.333312 48.5442 0.773865 20.8395 1.6554 0 7.58559 0.277737 3.72343 0 0 7.88466 2.77429 0.976866 0.160142 4.80426
173 7000.00 1093.94 58.858372 47.6685 0.836259 21.8166 1.45895 0 7.97258 0.30726 3.39355 0 0 7.20778 2.9456 1.05114 0.172317 5.169524
163 10000.00 1133.60 57.804876 47.3096 0.879929 21.9271 1.30158 0 8.1642 0.315824 3.17844 0 0 7.44583 2.96807 1.07029 0.175458 5.26374
172 4000.00 1066.47 62.969873 48.5482 0.770794 20.9186 1.65413 0 7.58834 0.27934 3.66467 0 0 7.81124 2.78912 0.982505 0.161066 4.83199
143 1000.00 1108.30 83.171218 49.4379 0.775983 17.3304 1.89906 0 6.8158 0.206054 6.03046 0 0 11.4156 2.15687 0.743865 0.121945 3.06612
173 4000.00 1064.47 62.612304 48.5526 0.767567 20.997 1.65283 0 7.59071 0.280936 3.6066 0 0 7.73822 2.80387 0.988115 0.161986 4.85958
164 10000.00 1131.61 57.500432 47.3076 0.878418 21.9996 1.30007 0 8.16515 0.317496 3.12235 0 0 7.38339 2.98194 1.07596 0.176387 5.29161
174 7000.00 1091.94 58.479324 47.726 0.833488 21.8545 1.4551 0 7.94867 0.309251 3.32262 0 0 7.15274 2.96323 1.05795 0.173434 5.20303
144 1000.00 1106.30 82.297145 49.4409 0.777912 17.4614 1.89982 0 6.83751 0.208243 5.93491 0 0 11.3072 2.17857 0.751766 0.12324 3.07848
174 4000.00 1062.46 62.260495 48.5575 0.764186 21.0746 1.65151 0 7.5927 0.282523 3.54923 0 0 7.66559 2.81853 0.993699 0.162901 4.88704
165 10000.00 1129.61 57.200645 47.3061 0.876782 22.0715 1.29854 0 8.16579 0.31916 3.06699 0 0 7.32121 2.99572 1.0816 0.177311 5.31934
175 7000.00 1089.94 58.097097 47.7934 0.83048 21.8857 1.45079 0 7.92012 0.311286 3.25063 0 0 7.09958 2.98127 1.06491 0.174575 5.23726
145 1000.00 1104.29 81.445410 49.4448 0.779635 17.5911 1.90043 0 6.85846 0.21042 5.84055 0 0 11.1995 2.20014 0.759628 0.124529 3.09081
175 4000.00 1060.46 61.914341 48.5629 0.760649 21.1514 1.65017 0 7.59431 0.284103 3.49255 0 0 7.59336 2.83311 0.999254 0.163812 4.91437
176 7000.00 1087.94 57.722428 47.8613 0.827304 21.9163 1.44639 0 7.89088 0.313306 3.17987 0 0 7.04673 2.99917 1.07182 0.175709 5.27126
146 1000.00 1102.29 80.615221 49.4496 0.781152 17.7193 1.9009 0 6.87864 0.212587 5.74737 0 0 11.0925 2.22159 0.76745 0.125812 3.10311
176 4000.00 1058.45 61.394755 48.6921 0.741175 21.2438 1.62607 0 7.46838 0.286507 3.42164 0 0 7.53564 2.85582 1.00771 0.165199 4.95596
177 7000.00 1085.94 57.355084 47.9297 0.823962 21.9462 1.44189 0 7.86094 0.315313 3.11032 0 0 6.9942 3.01693 1.07869 0.176834 5.30502
166 10000.00 1127.61 56.496943 47.3899 0.887703 22.0605 1.29214 0 8.0862 0.323136 2.94175 0 0 7.32544 3.03303 1.09507 0.17952 5.3856
147 1000.00 1100.29 79.805821 49.4553 0.782464 17.8461 1.90124 0 6.89807 0.214743 5.65537 0 0 10.9861 2.24291 0.775234 0.127088 3.11538
177 4000.00 1056.45 60.929392 48.7925 0.725665 21.331 1.60726 0 7.37188 0.288695 3.35528 0 0 7.47561 2.8764 1.01541 0.16646 4.99381
167 10000.00 1125.61 56.067942 47.4422 0.894495 22.0538 1.28834 0 8.03587 0.325608 2.86495 0 0 7.3273 3.05624 1.10345 0.180893 5.4268
178 7000.00 1083.94 56.994842 47.9986 0.820452 21.9755 1.43731 0 7.83028 0.317306 3.04198 0 0 6.942 3.03456 1.0855 0.177952 5.33855
148 1000.00 1098.29 79.016493 49.4618 0.78357 17.9715 1.90146 0 6.91675 0.216888 5.56454 0 0 10.8805 2.2641 0.782978 0.128357 3.12762
178 4000.00 1054.45 60.477453 48.8914 0.710596 21.4166 1.58873 0 7.27691 0.290853 3.29015 0 0 7.41625 2.89668 1.023 0.167704 5.03113
179 7000.00 1081.94 56.641485 48.068 0.816775 22.0042 1.43262 0 7.79888 0.319286 2.97483 0 0 6.89013 3.05205 1.09228 0.179062 5.37185
168 10000.00 1123.62 55.645110 47.4948 0.901292 22.0473 1.28439 0 7.98496 0.328082 2.78918 0 0 7.32839 3.07946 1.11184 0.182268 5.46804
179 4000.00 1052.44 60.038354 48.9889 0.695949 21.5005 1.57049 0 7.18343 0.29298 3.22621 0 0 7.35755 2.91666 1.03048 0.168931 5.06792
149 1000.00 1096.28 78.246549 49.4691 0.78447 18.0956 1.90154 0 6.93469 0.219023 5.47487 0 0 10.7755 2.28517 0.790683 0.12962 3.13983
169 10000.00 1121.62 55.228414 47.5477 0.908092 22.0408 1.2803 0 7.93349 0.330558 2.71445 0 0 7.32871 3.1027 1.12022 0.183643 5.5093
180 7000.00 1079.94 56.294802 48.1379 0.812929 22.0323 1.42785 0 7.76674 0.321252 2.90884 0 0 6.83861 3.06942 1.099 0.180165 5.40494
150 1000.00 1094.28 77.495334 49.4773 0.785165 18.2182 1.9015 0 6.9519 0.221146 5.38635 0 0 10.6711 2.3061 0.798347 0.130877 3.152
181 7000.00 1077.94 55.954589 48.2084 0.808913 22.0599 1.42296 0 7.73383 0.323205 2.84401 0 0 6.78743 3.08665 1.10569 0.18126 5.4378
170 10000.00 1119.62 54.706421 47.5703 0.905401 22.1336 1.27603 0 7.917 0.333712 2.61921 0 0 7.23697 3.12959 1.13091 0.185396 5.56187
151 1000.00 1092.28 76.762224 49.4863 0.785654 18.3395 1.90135 0 6.96839 0.223258 5.29898 0 0 10.5675 2.32691 0.805972 0.132127 3.16415
180 4000.00 1050.44 59.605204 49.0925 0.68329 21.5685 1.55383 0 7.09611 0.295109 3.15979 0 0 7.30132 2.93668 1.03797 0.170158 5.10475
171 10000.00 1117.63 54.276533 47.6147 0.909259 22.1555 1.2717 0 7.87458 0.336355 2.54115 0 0 7.21043 3.15361 1.13987 0.186864 5.60592
152 1000.00 1090.28 76.046620 49.4961 0.785939 18.4594 1.90107 0 6.98415 0.225359 5.21274 0 0 10.4645 2.34759 0.813556 0.13337 3.17626
183 7000.00 1073.94 55.292787 48.3509 0.80037 22.1133 1.41288 0 7.66564 0.327074 2.71776 0 0 6.68616 3.12075 1.11892 0.183429 5.50288
172 10000.00 1115.63 53.855187 47.6596 0.912951 22.177 1.26727 0 7.83163 0.338987 2.46456 0 0 7.18356 3.17753 1.14879 0.188326 5.64978
181 4000.00 1048.43 59.183490 49.1956 0.671077 21.6336 1.53754 0 7.01051 0.297212 3.09426 0 0 7.24589 2.95644 1.04536 0.171371 5.14113
153 1000.00 1088.28 75.347951 49.5067 0.786019 18.578 1.90069 0 6.99921 0.227448 5.12764 0 0 10.3622 2.36814 0.8211 0.134607 3.18834
184 7000.00 1071.94 54.970820 48.4229 0.79584 22.1392 1.40768 0 7.63032 0.328989 2.65631 0 0 6.63607 3.13761 1.12547 0.184504 5.53511
173 10000.00 1113.63 53.442192 47.7048 0.916469 22.1982 1.26273 0 7.78816 0.341606 2.38942 0 0 7.15637 3.20133 1.15767 0.189781 5.69344
154 1000.00 1086.27 74.665672 49.518 0.785895 18.6952 1.9002 0 7.01356 0.229527 5.04367 0 0 10.2605 2.38856 0.828603 0.135837 3.20039
185 7000.00 1069.94 54.654568 48.4956 0.791135 22.1645 1.40235 0 7.59414 0.330893 2.59596 0 0 6.58635 3.15436 1.13199 0.185571 5.56714
174 10000.00 1111.63 53.037354 47.7505 0.919802 22.219 1.2581 0 7.74419 0.344214 2.31571 0 0 7.12886 3.22502 1.1665 0.19123 5.7369
155 1000.00 1084.27 73.999260 49.5302 0.785567 18.8111 1.8996 0 7.02721 0.231594 4.96081 0 0 10.1596 2.40885 0.836065 0.13706 3.2124
183 4000.00 1044.42 58.374386 49.3977 0.647449 21.7601 1.50564 0 6.843 0.301331 2.96687 0 0 7.13686 2.99511 1.05985 0.173746 5.21238
186 7000.00 1067.94 54.343857 48.5688 0.786254 22.1894 1.39691 0 7.55709 0.332785 2.5367 0 0 6.53701 3.17099 1.13846 0.186632 5.59897
175 10000.00 1109.64 52.640468 47.7966 0.922935 22.2394 1.25336 0 7.69974 0.346809 2.24344 0 0 7.10101 3.2486 1.1753 0.192672 5.78015
156 1000.00 1082.27 73.348215 49.5431 0.785036 18.9256 1.8989 0 7.04018 0.233649 4.87906 0 0 10.0593 2.42901 0.843486 0.138276 3.22438
184 4000.00 1042.42 57.986095 49.4967 0.636016 21.8215 1.49001 0 6.76102 0.303349 2.90496 0 0 7.08324 3.01404 1.06695 0.17491 5.24729
187 7000.00 1065.94 54.038519 48.6426 0.781195 22.2138 1.39133 0 7.51914 0.334665 2.47852 0 0 6.48805 3.18751 1.14489 0.187687 5.63061
176 10000.00 1107.64 52.251327 47.8431 0.925849 22.2595 1.24853 0 7.65484 0.349392 2.17259 0 0 7.07282 3.27205 1.18405 0.194107 5.8232
157 1000.00 1080.27 72.712058 49.5568 0.784301 19.0389 1.8981 0 7.05247 0.235694 4.79842 0 0 9.95965 2.44904 0.850866 0.139486 3.23632
185 4000.00 1040.42 57.608083 49.5945 0.624824 21.8817 1.4746 0 6.68019 0.30534 2.84421 0 0 7.0302 3.0327 1.07395 0.176057 5.28172
188 7000.00 1063.94 53.738394 48.717 0.775956 22.2377 1.38563 0 7.48027 0.336534 2.4214 0 0 6.43948 3.20391 1.15128 0.188735 5.66206
177 10000.00 1105.64 51.869711 47.89 0.928524 22.2793 1.2436 0 7.60951 0.351962 2.10314 0 0 7.04425 3.29539 1.19276 0.195535 5.86604
186 4000.00 1038.41 57.239955 49.691 0.613865 21.9408 1.45939 0 6.60049 0.307303 2.7846 0 0 6.97773 3.05109 1.08086 0.17719 5.31569
158 1000.00 1078.26 72.090330 49.5712 0.783365 19.1508 1.8972 0 7.06408 0.237726 4.71887 0 0 9.8607 2.46894 0.858204 0.140689 3.24824
189 7000.00 1061.95 53.443325 48.7921 0.770535 22.2612 1.37978 0 7.44044 0.338392 2.36534 0 0 6.3913 3.22021 1.15764 0.189777 5.69332
187 4000.00 1036.41 56.881337 49.7863 0.603132 21.9987 1.44438 0 6.52188 0.309241 2.7261 0 0 6.92582 3.06923 1.08767 0.178307 5.3492
178 10000.00 1103.65 51.495392 47.9373 0.930928 22.2989 1.23858 0 7.56377 0.354521 2.03509 0 0 7.01527 3.31862 1.20143 0.196956 5.90868
159 1000.00 1076.26 71.482592 49.5863 0.782227 19.2614 1.89622 0 7.07502 0.239747 4.64041 0 0 9.76242 2.48871 0.8655 0.141885 3.26011
190 7000.00 1059.95 53.153166 48.8677 0.764928 22.2843 1.37379 0 7.39962 0.34024 2.31033 0 0 6.34352 3.2364 1.16396 0.190813 5.7244
179 10000.00 1101.65 51.128123 47.985 0.933026 22.3182 1.23347 0 7.51767 0.357067 1.96841 0 0 6.98584 3.34173 1.21006 0.198371 5.95112
160 1000.00 1074.26 70.888422 49.6022 0.780888 19.3708 1.89514 0 7.08531 0.241757 4.56304 0 0 9.66482 2.50834 0.872754 0.143074 3.27195
191 7000.00 1057.95 52.867776 48.9441 0.759135 22.3069 1.36766 0 7.35779 0.342076 2.25635 0 0 6.29613 3.25249 1.17024 0.191843 5.7553
188 4000.00 1034.40 56.531873 49.8804 0.592616 22.0556 1.42958 0 6.44434 0.311152 2.66869 0 0 6.87446 3.08711 1.09439 0.179409 5.38227
180 10000.00 1099.65 50.767633 48.0332 0.934765 22.3374 1.22827 0 7.47123 0.359603 1.90308 0 0 6.95589 3.36473 1.21865 0.199779 5.99338
161 1000.00 1072.26 70.307415 49.6187 0.779348 19.4788 1.89397 0 7.09494 0.243755 4.48674 0 0 9.56789 2.52785 0.879967 0.144257 3.28376
189 4000.00 1032.40 56.191225 49.9733 0.582309 22.1113 1.41496 0 6.36785 0.313039 2.61235 0 0 6.82365 3.10474 1.10103 0.180497 5.4149
192 7000.00 1055.95 52.587022 49.021 0.753151 22.3292 1.36136 0 7.31493 0.343903 2.2034 0 0 6.24914 3.26848 1.17649 0.192867 5.78602
162 1000.00 1070.25 69.739183 49.6359 0.77761 19.5856 1.89272 0 7.10393 0.245741 4.41151 0 0 9.47163 2.54722 0.887137 0.145432 3.29553
181 10000.00 1097.65 50.413608 48.0819 0.936073 22.3565 1.22297 0 7.42448 0.362128 1.8391 0 0 6.92534 3.38763 1.22721 0.201182 6.03547
190 4000.00 1030.39 55.859070 50.0651 0.572207 22.1661 1.40053 0 6.29239 0.3149 2.55706 0 0 6.77338 3.12213 1.10758 0.18157 5.4471
193 7000.00 1053.95 52.310779 49.0986 0.746975 22.3512 1.35491 0 7.271 0.345719 2.15147 0 0 6.20256 3.28437 1.1827 0.193886 5.81658
163 1000.00 1068.25 68.988686 49.6694 0.777899 19.652 1.89625 0 7.13284 0.248414 4.3495 0 0 9.35366 2.57043 0.896697 0.147014 3.30586
182 10000.00 1095.66 50.065657 48.1313 0.936839 22.3754 1.21759 0 7.37748 0.364645 1.77643 0 0 6.89406 3.41043 1.23574 0.20258 6.07741
191 4000.00 1028.39 55.535103 50.1557 0.5623 22.2198 1.38629 0 6.21793 0.316737 2.50279 0 0 6.72363 3.13928 1.11404 0.182629 5.47887
194 7000.00 1051.95 52.038929 49.1768 0.740604 22.3729 1.34828 0 7.22598 0.347525 2.10056 0 0 6.15638 3.30016 1.18888 0.194899 5.84696
164 1000.00 1066.25 67.916267 49.7311 0.782075 19.6462 1.90849 0 7.19843 0.252337 4.31076 0 0 9.19666 2.60047 0.910598 0.149336 3.3135
183 10000.00 1093.66 49.723223 48.1816 0.936876 22.3944 1.21213 0 7.33026 0.367156 1.71505 0 0 6.86186 3.43318 1.24425 0.203976 6.11927
192 4000.00 1026.38 55.219033 50.2452 0.552585 22.2725 1.37223 0 6.14445 0.31855 2.44954 0 0 6.6744 3.15619 1.12041 0.183674 5.51023
165 1000.00 1064.25 66.889778 49.7918 0.78608 19.6407 1.92045 0 7.26261 0.256209 4.27257 0 0 9.0426 2.62992 0.924316 0.151627 3.32107
195 7000.00 1049.95 51.771367 49.2557 0.734035 22.3944 1.34149 0 7.17984 0.349321 2.05066 0 0 6.11062 3.31585 1.19503 0.195906 5.87718
193 4000.00 1024.38 54.910581 50.3336 0.543053 22.3242 1.35835 0 6.07194 0.320339 2.39727 0 0 6.62569 3.17288 1.12671 0.184706 5.54119
184 10000.00 1091.66 49.375060 48.2448 0.930324 22.405 1.20639 0 7.27957 0.369745 1.65531 0 0 6.8311 3.45689 1.25302 0.205414 6.16242
166 1000.00 1062.25 65.906183 49.8515 0.789924 19.6356 1.93214 0 7.32541 0.260033 4.23488 0 0 8.89141 2.6588 0.937855 0.15389 3.32855
196 7000.00 1047.95 51.507994 49.3352 0.727266 22.4156 1.33451 0 7.13258 0.351107 2.00176 0 0 6.06525 3.33145 1.20114 0.196908 5.90723
194 4000.00 1022.38 54.609482 50.421 0.533701 22.375 1.34464 0 6.00037 0.322106 2.34597 0 0 6.57748 3.18933 1.13292 0.185725 5.57174
197 7000.00 1045.95 51.248723 49.4152 0.720295 22.4367 1.32735 0 7.08417 0.352883 1.95386 0 0 6.0203 3.34695 1.20721 0.197904 5.93712
195 4000.00 1020.37 54.315484 50.5073 0.524522 22.4249 1.3311 0 5.92973 0.323849 2.29561 0 0 6.52976 3.20556 1.13905 0.18673 5.6019
185 10000.00 1089.67 49.016649 48.3164 0.916631 22.418 1.20056 0 7.23045 0.372449 1.59575 0 0 6.79162 3.48153 1.26219 0.206916 6.20748
167 1000.00 1060.24 64.824499 49.951 0.792601 19.6202 1.93948 0 7.36369 0.264075 4.18227 0 0 8.74844 2.69105 0.953197 0.156458 3.33758
196 4000.00 1018.37 54.028346 50.5925 0.515511 22.4739 1.31772 0 5.85998 0.32557 2.24619 0 0 6.48254 3.22157 1.14511 0.187722 5.63167
186 10000.00 1087.67 48.666701 48.3879 0.902974 22.4304 1.19465 0 7.18085 0.375127 1.53765 0 0 6.75263 3.50596 1.27126 0.208404 6.25211
198 7000.00 1043.95 50.993478 49.4959 0.71312 22.4577 1.32 0 7.03459 0.354649 1.90695 0 0 5.97576 3.36236 1.21326 0.198895 5.96684
168 1000.00 1058.24 63.242611 50.2477 0.780889 19.5956 1.91579 0 7.25257 0.269821 4.09274 0 0 8.612 2.74062 0.976574 0.160372 3.35536
197 4000.00 1016.36 53.747838 50.6768 0.506664 22.5219 1.30451 0 5.79113 0.327269 2.19769 0 0 6.4358 3.23737 1.15108 0.188702 5.66106
187 10000.00 1085.67 48.325062 48.4592 0.889419 22.4423 1.18868 0 7.13084 0.377779 1.481 0 0 6.71409 3.53016 1.28025 0.209877 6.29631
198 4000.00 1014.36 53.473740 50.76 0.497975 22.5692 1.29146 0 5.72315 0.328947 2.15008 0 0 6.38954 3.25295 1.15698 0.189669 5.69008
169 1000.00 1056.24 61.746045 50.5412 0.769339 19.5693 1.89225 0 7.14222 0.275488 4.00589 0 0 8.47849 2.78919 0.999774 0.164259 3.37261
188 10000.00 1083.67 47.991539 48.5303 0.876004 22.4538 1.18263 0 7.08043 0.380404 1.42577 0 0 6.676 3.55413 1.28915 0.211336 6.34007
170 1000.00 1054.24 60.328454 50.8315 0.757969 19.5413 1.86891 0 7.03283 0.281074 3.92161 0 0 8.34783 2.83676 1.02279 0.168118 3.38933
200 7000.00 1039.95 50.494806 49.6588 0.698152 22.4995 1.30472 0 6.93196 0.358152 1.81611 0 0 5.8879 3.39288 1.22524 0.200859 6.02576
199 4000.00 1012.35 53.205841 50.8423 0.489441 22.6155 1.27856 0 5.65602 0.330603 2.10334 0 0 6.34375 3.26833 1.16281 0.190624 5.71873
